               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.017586,           0.0055217,           0.0029129,             0.94142,              0.9527,             0.96337,             0.72914,            0.016577,           0.0045151,           0.0056982,            0.001156,            0.001156,            0.001156
                 136,            0.017521,           0.0054121,           0.0030442,             0.94973,             0.94186,             0.96029,             0.72551,            0.016553,           0.0045318,           0.0056974,             0.00109,             0.00109,             0.00109
                 137,            0.017599,           0.0053941,           0.0030934,             0.94237,             0.94936,             0.95856,             0.72756,            0.016303,           0.0044957,           0.0055012,            0.001024,            0.001024,            0.001024
                 138,            0.017315,           0.0052984,           0.0029431,             0.94362,             0.94811,             0.95941,             0.72487,            0.016409,           0.0044705,            0.005513,            0.000958,            0.000958,            0.000958
                 139,            0.016922,           0.0052415,           0.0029607,             0.95543,             0.94751,             0.96077,             0.72784,            0.016392,           0.0044498,           0.0053959,            0.000892,            0.000892,            0.000892
                 140,            0.016768,           0.0055237,           0.0028016,             0.94948,             0.95292,              0.9656,             0.72945,            0.016357,           0.0044582,           0.0055226,            0.000826,            0.000826,            0.000826
                 141,            0.016745,           0.0053717,           0.0029641,             0.95269,              0.9497,             0.96465,             0.73008,            0.016544,            0.004472,           0.0056376,             0.00076,             0.00076,             0.00076
                 142,            0.016465,           0.0054095,           0.0026937,             0.95501,             0.94366,             0.96247,             0.72606,            0.016447,           0.0044821,           0.0056392,            0.000694,            0.000694,            0.000694
                 143,            0.016832,           0.0053931,           0.0025972,             0.95531,             0.94452,             0.96376,             0.72968,            0.016374,           0.0044785,           0.0057147,            0.000628,            0.000628,            0.000628
                 144,            0.016499,           0.0052093,           0.0026766,             0.95869,             0.94658,             0.96276,             0.72759,            0.016347,           0.0044869,           0.0058673,            0.000562,            0.000562,            0.000562
                 145,            0.016442,           0.0052709,           0.0027828,             0.95762,             0.94521,             0.96251,             0.72686,            0.016166,           0.0044878,           0.0058059,            0.000496,            0.000496,            0.000496
                 146,            0.016258,           0.0052748,           0.0030149,             0.95387,             0.94672,             0.96256,             0.72978,             0.01626,           0.0044909,           0.0055877,             0.00043,             0.00043,             0.00043
                 147,            0.015972,           0.0053571,           0.0029156,             0.95014,             0.94943,             0.96335,             0.73219,             0.01628,           0.0044847,           0.0055108,            0.000364,            0.000364,            0.000364
                 148,             0.01598,           0.0049169,           0.0024551,             0.95816,             0.94172,             0.96382,             0.72747,            0.016267,           0.0044764,           0.0054878,            0.000298,            0.000298,            0.000298
                 149,            0.015425,           0.0050462,           0.0021062,             0.96006,             0.94319,             0.96264,              0.7307,            0.016231,           0.0044869,           0.0053336,            0.000232,            0.000232,            0.000232
