               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,             0.02534,            0.047365,           0.0057918,             0.93231,             0.90235,             0.93367,              0.7021,            0.027854,            0.068541,           0.0068469,           0.0056044,           0.0056044,           0.0056044
                 113,            0.025612,            0.048882,           0.0058505,             0.94574,             0.90549,             0.93736,             0.70457,            0.027764,            0.067081,           0.0067623,           0.0055648,           0.0055648,           0.0055648
                 114,            0.025053,            0.046931,           0.0056404,             0.94817,             0.90738,             0.94007,             0.70975,            0.027113,            0.066667,            0.006375,           0.0055252,           0.0055252,           0.0055252
                 115,            0.025265,            0.047675,           0.0056029,             0.95104,              0.9044,             0.93984,             0.70818,            0.027287,            0.066841,           0.0063629,           0.0054856,           0.0054856,           0.0054856
                 116,            0.025067,            0.047445,           0.0055765,             0.94609,             0.89924,             0.93433,             0.71474,            0.026553,            0.065884,           0.0065085,            0.005446,            0.005446,            0.005446
                 117,            0.024694,            0.047212,           0.0052949,             0.93816,             0.90146,             0.94059,             0.72156,            0.026478,             0.06777,           0.0063911,           0.0054064,           0.0054064,           0.0054064
                 118,            0.024601,            0.046718,           0.0054604,             0.93918,             0.90324,             0.93403,             0.71723,             0.02675,            0.067492,           0.0064321,           0.0053668,           0.0053668,           0.0053668
                 119,             0.02463,            0.046287,           0.0053253,             0.95426,             0.90108,              0.9349,             0.70864,            0.026704,            0.065689,           0.0064073,           0.0053272,           0.0053272,           0.0053272
                 120,            0.024674,            0.048596,           0.0054067,             0.95749,              0.9047,             0.93709,             0.72256,             0.02586,            0.065706,            0.006442,           0.0052876,           0.0052876,           0.0052876
                 121,            0.024349,            0.046798,           0.0052543,             0.95017,             0.89408,             0.93525,             0.70442,            0.026988,            0.066975,           0.0066301,            0.005248,            0.005248,            0.005248
                 122,             0.02467,            0.046533,           0.0056621,             0.95017,             0.90592,             0.93417,             0.71318,             0.02667,            0.067483,           0.0060859,           0.0052084,           0.0052084,           0.0052084
                 123,            0.024437,            0.045908,           0.0053315,             0.95044,              0.9036,             0.93949,             0.72277,            0.026475,             0.06697,           0.0062625,           0.0051688,           0.0051688,           0.0051688
                 124,            0.024173,             0.04534,           0.0052885,             0.95359,             0.90307,             0.94432,              0.7276,            0.026097,            0.066037,           0.0061047,           0.0051292,           0.0051292,           0.0051292
                 125,            0.024288,            0.047214,           0.0054021,             0.95036,             0.90155,             0.93588,             0.72011,            0.026559,            0.067026,           0.0061289,           0.0050896,           0.0050896,           0.0050896
                 126,            0.024344,            0.046758,           0.0054195,             0.94732,             0.89553,             0.93616,             0.72242,            0.026158,            0.065799,           0.0063352,             0.00505,             0.00505,             0.00505
                 127,            0.023919,            0.045777,           0.0054477,             0.94306,             0.90712,             0.93877,             0.72004,             0.02667,            0.066287,           0.0063322,           0.0050104,           0.0050104,           0.0050104
                 128,            0.024344,            0.047222,           0.0052134,             0.95487,             0.90265,             0.93936,             0.71686,            0.026865,            0.066089,           0.0061851,           0.0049708,           0.0049708,           0.0049708
                 129,            0.023751,            0.044794,           0.0053278,             0.94849,             0.91171,             0.93904,             0.72042,            0.026908,            0.065816,           0.0062372,           0.0049312,           0.0049312,           0.0049312
                 130,            0.023868,            0.047067,           0.0056073,             0.95471,             0.90785,             0.94232,             0.72248,            0.026316,            0.065382,           0.0062841,           0.0048916,           0.0048916,           0.0048916
                 131,            0.024245,            0.046319,           0.0054154,              0.9512,             0.90241,             0.93835,             0.71138,            0.026477,            0.066568,           0.0063555,            0.004852,            0.004852,            0.004852
